customer_id,recency,frequency,monetary,avg_order_value,total_items,discount_rate,unique_categories,R_score,F_score,M_score,RFM_score,segment
CUST02332,42,123,13904.7,113.04634146341463,599,0.3170731707317073,10,5,5,5,15,Champions
CUST02333,266,5,1998.3,399.65999999999997,23,0.0,4,1,2,3,6,Lost Customers
CUST02334,144,26,2183.15,83.9673076923077,128,0.38461538461538464,8,2,4,3,9,At Risk
CUST02335,49,49,5053.96,103.14204081632653,239,0.3673469387755102,10,4,4,4,12,Champions
CUST02336,408,28,2962.7200000000003,105.81142857142858,141,0.32142857142857145,7,1,4,4,9,At Risk
CUST02337,94,48,4137.03,86.188125,247,0.25,10,3,4,4,11,Loyal Customers
CUST02338,28,13,1366.54,105.11846153846153,51,0.3076923076923077,6,5,3,3,11,Loyal Customers
CUST02339,351,54,5737.72,106.25407407407408,282,0.2962962962962963,10,1,4,4,9,At Risk
CUST02340,67,200,22376.37,111.88185,1025,0.28,10,4,5,5,14,Champions
CUST02341,61,1,8.64,8.64,6,0.0,1,4,1,1,6,Recent Customers
CUST02342,49,56,5272.27,94.14767857142859,307,0.2857142857142857,10,4,4,4,12,Champions
CUST02343,352,15,966.95,64.46333333333334,90,0.26666666666666666,9,1,3,2,6,Potential Loyalists
CUST02344,95,77,19336.79,251.12714285714287,345,0.19480519480519481,10,3,5,5,13,Loyal Customers
CUST02345,79,11,2719.5899999999997,247.23545454545453,63,0.18181818181818182,6,3,3,4,10,Loyal Customers
CUST02346,214,6,905.14,150.85666666666665,37,0.6666666666666666,4,2,2,2,6,Lost Customers
CUST02347,211,11,671.14,61.01272727272727,59,0.09090909090909091,5,2,3,2,7,Potential Loyalists
CUST02348,25,121,12266.08,101.37256198347107,597,0.2892561983471074,10,5,5,5,15,Champions
CUST02349,67,75,17905.3,238.7373333333333,341,0.37333333333333335,10,4,5,5,14,Champions
CUST02350,64,70,7641.23,109.16042857142857,331,0.42857142857142855,10,4,5,5,14,Champions
CUST02351,13,184,18661.74,101.42250000000001,911,0.29347826086956524,10,5,5,5,15,Champions
CUST02352,15,32,3569.02,111.531875,158,0.28125,10,5,4,4,13,Champions
CUST02353,46,200,20144.22,100.7211,1046,0.28,10,4,5,5,14,Champions
CUST02354,92,36,3239.04,89.97333333333333,178,0.3333333333333333,10,3,4,4,11,Loyal Customers
CUST02355,71,37,3029.05,81.86621621621622,169,0.24324324324324326,9,4,4,4,12,Champions
CUST02356,71,10,687.57,68.757,47,0.3,7,4,2,2,8,Recent Customers
CUST02357,96,14,1937.33,138.38071428571428,94,0.42857142857142855,7,3,3,3,9,Loyal Customers
CUST02358,101,10,603.49,60.349000000000004,57,0.2,7,2,2,2,6,Lost Customers
CUST02359,167,34,3687.72,108.46235294117646,170,0.4411764705882353,10,2,4,4,10,At Risk
CUST02360,101,35,2893.92,82.68342857142858,152,0.22857142857142856,10,2,4,4,10,At Risk
CUST02361,416,6,406.25,67.70833333333333,27,0.16666666666666666,4,1,2,2,5,Lost Customers
CUST02362,59,7,479.73,68.53285714285714,31,0.5714285714285714,5,4,2,2,8,Recent Customers
CUST02363,63,20,905.4300000000001,45.2715,114,0.35,9,4,3,2,9,Loyal Customers
CUST02364,14,17,1365.58,80.32823529411765,82,0.23529411764705882,7,5,3,3,11,Loyal Customers
CUST02365,76,32,2661.54,83.173125,180,0.25,7,3,4,4,11,Loyal Customers
CUST02366,449,18,2051.42,113.96777777777778,78,0.3333333333333333,9,1,3,3,7,Potential Loyalists
CUST02367,96,46,2607.78,56.6908695652174,248,0.21739130434782608,10,3,4,4,11,Loyal Customers
CUST02368,331,1,156.26,156.26,7,0.0,1,1,1,1,3,Lost Customers
CUST02369,136,51,11215.75,219.91666666666666,263,0.37254901960784315,10,2,4,5,11,At Risk
CUST02370,17,1,468.55,468.55,3,0.0,1,5,1,2,8,Recent Customers
CUST02371,81,10,900.29,90.029,22,0.4,4,3,2,2,7,Potential Loyalists
CUST02372,270,7,396.08,56.582857142857144,35,0.2857142857142857,5,1,2,2,5,Lost Customers
CUST02373,214,2,563.23,281.615,4,0.0,2,2,1,2,5,Lost Customers
CUST02374,309,47,4839.63,102.97085106382978,250,0.425531914893617,10,1,4,4,9,At Risk
CUST02375,336,49,2520.6,51.44081632653061,244,0.32653061224489793,10,1,4,4,9,At Risk
CUST02376,137,9,662.52,73.61333333333333,37,0.3333333333333333,6,2,2,2,6,Lost Customers
CUST02377,300,7,752.26,107.46571428571428,21,0.5714285714285714,4,1,2,2,5,Lost Customers
CUST02378,91,183,20817.989999999998,113.7595081967213,859,0.31693989071038253,10,3,5,5,13,Loyal Customers
CUST02379,134,70,5880.93,84.01328571428571,377,0.3,10,2,5,4,11,At Risk
CUST02380,25,24,2435.0,101.45833333333333,123,0.375,7,5,4,3,12,Champions
CUST02381,83,41,3967.59,96.77048780487806,217,0.3170731707317073,10,3,4,4,11,Loyal Customers
CUST02382,86,60,7257.71,120.96183333333333,298,0.2833333333333333,10,3,5,5,13,Loyal Customers
CUST02383,194,1,109.9,109.9,7,1.0,1,2,1,1,4,Lost Customers
CUST02384,22,126,10756.61,85.36992063492065,617,0.2698412698412698,10,5,5,5,15,Champions
CUST02385,74,3,223.63,74.54333333333334,10,0.3333333333333333,2,3,1,1,5,Potential Loyalists
CUST02386,379,7,321.75,45.964285714285715,38,0.14285714285714285,6,1,2,2,5,Lost Customers
CUST02387,129,2,84.97,42.485,14,0.0,2,2,1,1,4,Lost Customers
CUST02388,72,1,45.22,45.22,4,0.0,1,3,1,1,5,Potential Loyalists
CUST02389,182,1,57.37,57.37,6,0.0,1,2,1,1,4,Lost Customers
CUST02390,342,65,7290.39,112.15984615384616,299,0.38461538461538464,10,1,5,5,11,At Risk
CUST02391,41,36,5186.77,144.07694444444445,161,0.3055555555555556,10,5,4,4,13,Champions
CUST02392,286,44,4011.68,91.17454545454545,212,0.3181818181818182,9,1,4,4,9,At Risk
CUST02393,180,4,537.3199999999999,134.32999999999998,19,0.0,3,2,2,2,6,Lost Customers
CUST02394,173,2,73.72,36.86,8,0.0,2,2,1,1,4,Lost Customers
CUST02395,71,14,1057.59,75.54214285714285,94,0.2857142857142857,6,4,3,3,10,Loyal Customers
CUST02396,82,53,5240.14,98.87056603773586,259,0.22641509433962265,10,3,4,4,11,Loyal Customers
CUST02397,187,22,5658.05,257.1840909090909,107,0.2727272727272727,9,2,3,4,9,Potential Loyalists
CUST02398,229,10,886.31,88.631,32,0.3,7,1,2,2,5,Lost Customers
CUST02399,100,200,19861.72,99.30860000000001,974,0.34,10,3,5,5,13,Loyal Customers
CUST02400,16,200,18136.57,90.68285,1002,0.38,10,5,5,5,15,Champions
CUST02401,72,24,1328.48,55.35333333333333,112,0.4583333333333333,9,3,4,3,10,Loyal Customers
CUST02402,106,33,4654.65,141.04999999999998,166,0.36363636363636365,10,2,4,4,10,At Risk
CUST02403,44,1,91.38,91.38,9,0.0,1,4,1,1,6,Recent Customers
CUST02404,86,78,8661.6,111.04615384615386,415,0.41025641025641024,10,3,5,5,13,Loyal Customers
CUST02405,354,3,314.21000000000004,104.73666666666668,17,0.0,3,1,1,2,4,Lost Customers
CUST02406,52,26,2345.64,90.21692307692307,118,0.2692307692307692,8,4,4,3,11,Champions
CUST02407,248,13,977.1,75.16153846153847,53,0.15384615384615385,8,1,3,2,6,Potential Loyalists
CUST02408,69,1,203.82,203.82,5,0.0,1,4,1,1,6,Recent Customers
CUST02409,340,2,59.18000000000001,29.590000000000003,6,0.5,2,1,1,1,3,Lost Customers
CUST02410,414,6,500.12,83.35333333333334,36,0.0,5,1,2,2,5,Lost Customers
CUST02411,82,50,4405.21,88.1042,261,0.34,10,3,4,4,11,Loyal Customers
CUST02412,338,8,1164.8799999999999,145.60999999999999,49,0.375,5,1,2,3,6,Lost Customers
CUST02413,136,23,7406.99,322.04304347826087,134,0.5217391304347826,10,2,3,5,10,Potential Loyalists
CUST02414,95,29,3557.79,122.68241379310345,142,0.3103448275862069,10,3,4,4,11,Loyal Customers
CUST02415,47,5,513.77,102.75399999999999,26,0.0,3,4,2,2,8,Recent Customers
CUST02416,9,85,8338.5,98.1,415,0.35294117647058826,10,5,5,5,15,Champions
CUST02417,113,2,398.28999999999996,199.14499999999998,14,0.0,2,2,1,2,5,Lost Customers
CUST02418,89,16,761.25,47.578125,80,0.25,8,3,3,2,8,Loyal Customers
CUST02419,19,74,7484.89,101.14716216216216,363,0.32432432432432434,10,5,5,5,15,Champions
CUST02420,249,1,82.98,82.98,7,0.0,1,1,1,1,3,Lost Customers
CUST02421,71,10,864.83,86.483,43,0.4,7,4,2,2,8,Recent Customers
CUST02422,22,188,18609.57,98.98707446808511,963,0.31382978723404253,10,5,5,5,15,Champions
CUST02423,183,3,232.19,77.39666666666666,17,0.3333333333333333,2,2,1,1,4,Lost Customers
CUST02424,291,1,1331.42,1331.42,5,1.0,1,1,1,3,5,Lost Customers
CUST02425,123,8,1082.24,135.28,45,0.375,4,2,2,3,7,Lost Customers
CUST02426,72,136,12787.5,94.02573529411765,676,0.3088235294117647,10,3,5,5,13,Loyal Customers
CUST02427,260,4,572.36,143.09,21,0.5,1,1,2,2,5,Lost Customers
CUST02428,229,25,2413.12,96.5248,129,0.2,10,1,4,3,8,At Risk
CUST02429,79,1,148.29,148.29,9,1.0,1,3,1,1,5,Potential Loyalists
CUST02430,61,2,624.89,312.445,7,0.0,2,4,1,2,7,Recent Customers
CUST02431,315,88,7451.12,84.67181818181818,410,0.29545454545454547,10,1,5,5,11,At Risk
CUST02432,107,37,3062.2599999999998,82.76378378378378,196,0.3783783783783784,10,2,4,4,10,At Risk
CUST02433,70,5,395.44,79.088,24,0.4,3,4,2,2,8,Recent Customers
CUST02434,19,1,28.79,28.79,1,0.0,1,5,1,1,7,Recent Customers
CUST02435,12,5,247.19,49.438,23,0.2,3,5,2,1,8,Recent Customers
CUST02436,81,26,2510.8,96.56923076923077,129,0.19230769230769232,8,3,4,4,11,Loyal Customers
CUST02437,63,71,3717.11,52.35366197183099,370,0.352112676056338,10,4,5,4,13,Champions
CUST02438,44,62,6990.51,112.75016129032258,294,0.25806451612903225,9,4,5,5,14,Champions
CUST02439,19,27,2638.65,97.72777777777777,139,0.37037037037037035,9,5,4,4,13,Champions
CUST02440,22,36,4100.8,113.91111111111111,181,0.4166666666666667,10,5,4,4,13,Champions
CUST02441,237,16,1518.7,94.91875,84,0.4375,6,1,3,3,7,Potential Loyalists
CUST02442,139,22,2471.9900000000002,112.36318181818183,93,0.2727272727272727,6,2,3,4,9,Potential Loyalists
CUST02443,30,200,17357.34,86.7867,1053,0.32,10,5,5,5,15,Champions
CUST02444,74,156,16563.17,106.17416666666665,795,0.30128205128205127,10,3,5,5,13,Loyal Customers
CUST02445,198,8,880.25,110.03125,30,0.25,5,2,2,2,6,Lost Customers
CUST02446,83,1,165.65,165.65,9,1.0,1,3,1,1,5,Potential Loyalists
CUST02447,30,20,1631.27,81.5635,108,0.05,10,5,3,3,11,Loyal Customers
CUST02448,75,1,12.34,12.34,1,0.0,1,3,1,1,5,Potential Loyalists
CUST02449,89,51,4963.8099999999995,97.32960784313724,256,0.29411764705882354,10,3,4,4,11,Loyal Customers
CUST02450,65,114,6860.92,60.18350877192982,518,0.3157894736842105,10,4,5,5,14,Champions
CUST02451,19,59,6308.74,106.9277966101695,277,0.3050847457627119,10,5,5,5,15,Champions
CUST02452,51,17,2051.44,120.67294117647059,92,0.5294117647058824,8,4,3,3,10,Loyal Customers
CUST02453,81,1,15.06,15.06,9,0.0,1,3,1,1,5,Potential Loyalists
CUST02454,5,1,96.29,96.29,6,1.0,1,5,1,1,7,Recent Customers
CUST02455,61,102,9026.29,88.49303921568628,509,0.3431372549019608,10,4,5,5,14,Champions
CUST02456,38,2,45.019999999999996,22.509999999999998,14,0.0,2,5,1,1,7,Recent Customers
CUST02457,72,2,68.07000000000001,34.035000000000004,15,1.0,1,3,1,1,5,Potential Loyalists
CUST02458,193,4,191.8,47.95,20,0.25,3,2,2,1,5,Lost Customers
CUST02459,224,6,310.22,51.70333333333334,26,0.5,4,1,2,2,5,Lost Customers
CUST02460,98,51,4126.17,80.90529411764706,265,0.27450980392156865,10,3,4,4,11,Loyal Customers
CUST02461,21,14,1214.02,86.71571428571428,62,0.07142857142857142,7,5,3,3,11,Loyal Customers
CUST02462,47,21,1574.04,74.95428571428572,114,0.19047619047619047,7,4,3,3,10,Loyal Customers
CUST02463,34,66,4047.85,61.3310606060606,361,0.21212121212121213,10,5,5,4,14,Champions
CUST02464,88,45,3781.8,84.04,219,0.4,10,3,4,4,11,Loyal Customers
CUST02465,118,7,756.8299999999999,108.11857142857141,38,0.14285714285714285,5,2,2,2,6,Lost Customers
CUST02466,59,40,2286.99,57.174749999999996,191,0.25,9,4,4,3,11,Champions
CUST02467,357,6,649.4000000000001,108.23333333333335,29,0.3333333333333333,3,1,2,2,5,Lost Customers
CUST02468,572,4,156.26999999999998,39.067499999999995,23,0.75,3,1,2,1,4,Lost Customers
CUST02469,24,31,3066.18,98.90903225806451,163,0.3548387096774194,7,5,4,4,13,Champions
CUST02470,334,5,684.35,136.87,32,0.0,3,1,2,2,5,Lost Customers
CUST02471,245,1,584.32,584.32,9,0.0,1,1,1,2,4,Lost Customers
CUST02472,40,9,902.24,100.24888888888889,37,0.2222222222222222,5,5,2,2,9,Recent Customers
CUST02473,223,12,1137.26,94.77166666666666,64,0.25,7,1,3,3,7,Potential Loyalists
CUST02474,99,30,2170.99,72.36633333333333,145,0.43333333333333335,9,3,4,3,10,Loyal Customers
CUST02475,94,4,603.3100000000001,150.82750000000001,24,0.0,3,3,2,2,7,Potential Loyalists
CUST02476,47,9,3339.6600000000003,371.0733333333334,43,0.1111111111111111,6,4,2,4,10,Recent Customers
CUST02477,344,4,370.13,92.5325,23,0.5,3,1,2,2,5,Lost Customers
CUST02478,288,5,156.38,31.276,28,0.2,3,1,2,1,4,Lost Customers
CUST02479,27,44,2768.65,62.92386363636364,245,0.3409090909090909,10,5,4,4,13,Champions
CUST02480,26,3,177.79,59.26333333333333,12,0.3333333333333333,2,5,1,1,7,Recent Customers
CUST02481,75,46,5125.78,111.42999999999999,223,0.2826086956521739,10,3,4,4,11,Loyal Customers
CUST02482,14,12,650.72,54.22666666666667,52,0.4166666666666667,6,5,3,2,10,Loyal Customers
CUST02483,64,2,70.86,35.43,9,0.5,2,4,1,1,6,Recent Customers
CUST02484,92,1,42.8,42.8,9,0.0,1,3,1,1,5,Potential Loyalists
CUST02485,311,1,11.99,11.99,8,1.0,1,1,1,1,3,Lost Customers
CUST02486,81,48,4405.23,91.77562499999999,240,0.375,10,3,4,4,11,Loyal Customers
CUST02487,79,1,56.44,56.44,9,1.0,1,3,1,1,5,Potential Loyalists
CUST02488,6,70,5800.57,82.8652857142857,364,0.22857142857142856,10,5,5,4,14,Champions
CUST02489,263,3,782.85,260.95,17,0.3333333333333333,3,1,1,2,4,Lost Customers
CUST02490,20,6,489.87,81.645,18,0.0,4,5,2,2,9,Recent Customers
CUST02491,392,23,2418.61,105.15695652173913,108,0.17391304347826086,8,1,3,3,7,Potential Loyalists
CUST02492,85,54,5288.19,97.92944444444444,287,0.25925925925925924,10,3,4,4,11,Loyal Customers
CUST02493,64,42,3486.48,83.01142857142857,213,0.23809523809523808,9,4,4,4,12,Champions
CUST02494,259,3,186.22,62.07333333333333,19,0.6666666666666666,2,1,1,1,3,Lost Customers
CUST02495,32,15,4086.75,272.45,75,0.2,6,5,3,4,12,Loyal Customers
CUST02496,94,1,113.12,113.12,1,0.0,1,3,1,1,5,Potential Loyalists
CUST02497,187,1,39.44,39.44,6,1.0,1,2,1,1,4,Lost Customers
CUST02498,28,19,1456.25,76.64473684210526,98,0.3157894736842105,7,5,3,3,11,Loyal Customers
CUST02499,76,1,55.53,55.53,8,0.0,1,3,1,1,5,Potential Loyalists
CUST02500,378,31,3347.89,107.99645161290321,142,0.3548387096774194,8,1,4,4,9,At Risk
CUST02501,78,7,477.02,68.14571428571428,30,0.14285714285714285,3,3,2,2,7,Potential Loyalists
CUST02502,22,5,2377.95,475.59,24,0.2,3,5,2,3,10,Recent Customers
CUST02503,45,97,9127.16,94.09443298969072,473,0.3711340206185567,10,4,5,5,14,Champions
CUST02504,331,2,224.68,112.34,12,0.0,2,1,1,1,3,Lost Customers
CUST02505,587,6,336.41,56.068333333333335,33,0.16666666666666666,3,1,2,2,5,Lost Customers
CUST02506,38,31,3432.06,110.7116129032258,196,0.1935483870967742,10,5,4,4,13,Champions
CUST02507,59,59,6253.91,105.99847457627118,348,0.3220338983050847,10,4,5,5,14,Champions
CUST02508,185,112,10559.49,94.28116071428572,560,0.32142857142857145,10,2,5,5,12,At Risk
CUST02509,142,1,267.23,267.23,1,0.0,1,2,1,1,4,Lost Customers
CUST02510,25,18,1842.68,102.37111111111112,103,0.2777777777777778,6,5,3,3,11,Loyal Customers
CUST02511,91,19,1571.82,82.72736842105263,108,0.21052631578947367,9,3,3,3,9,Loyal Customers
CUST02512,80,25,1938.6100000000001,77.54440000000001,116,0.32,9,3,4,3,10,Loyal Customers
CUST02513,45,41,4301.12,104.90536585365854,219,0.1951219512195122,9,4,4,4,12,Champions
CUST02514,55,20,1539.04,76.952,116,0.25,9,4,3,3,10,Loyal Customers
CUST02515,503,5,488.01000000000005,97.602,27,0.4,3,1,2,2,5,Lost Customers
CUST02516,31,5,617.76,123.55199999999999,36,0.0,5,5,2,2,9,Recent Customers
CUST02517,76,10,462.5,46.25,45,0.4,5,3,2,2,7,Potential Loyalists
CUST02518,52,97,9655.29,99.53907216494846,524,0.28865979381443296,10,4,5,5,14,Champions
CUST02519,11,36,3217.85,89.38472222222222,170,0.3333333333333333,8,5,4,4,13,Champions
CUST02520,463,1,370.76,370.76,4,0.0,1,1,1,2,4,Lost Customers
CUST02521,69,35,3874.0899999999997,110.68828571428571,170,0.37142857142857144,10,4,4,4,12,Champions
CUST02522,45,30,3070.31,102.34366666666666,162,0.3333333333333333,10,4,4,4,12,Champions
CUST02523,289,26,2599.64,99.98615384615384,133,0.23076923076923078,8,1,4,4,9,At Risk
CUST02524,24,16,1242.3,77.64375,69,0.3125,6,5,3,3,11,Loyal Customers
CUST02525,37,75,6701.22,89.34960000000001,387,0.26666666666666666,10,5,5,5,15,Champions
CUST02526,0,1,143.97,143.97,5,0.0,1,5,1,1,7,Recent Customers
CUST02527,323,2,356.39,178.195,13,0.0,2,1,1,2,4,Lost Customers
CUST02528,74,51,4447.22,87.20039215686275,269,0.3137254901960784,10,3,4,4,11,Loyal Customers
CUST02529,67,2,108.64,54.32,14,0.5,1,4,1,1,6,Recent Customers
CUST02530,60,20,1189.01,59.4505,108,0.45,6,4,3,3,10,Loyal Customers
CUST02531,78,16,1637.04,102.315,79,0.3125,7,3,3,3,9,Loyal Customers
CUST02532,129,18,4216.32,234.23999999999998,85,0.2777777777777778,8,2,3,4,9,Potential Loyalists
CUST02533,70,4,469.72,117.43,20,0.5,4,4,2,2,8,Recent Customers
CUST02534,214,6,698.78,116.46333333333332,29,0.3333333333333333,5,2,2,2,6,Lost Customers
CUST02535,42,4,261.03999999999996,65.25999999999999,27,0.25,3,5,2,1,8,Recent Customers
CUST02536,58,91,9761.8,107.27252747252747,439,0.3076923076923077,10,4,5,5,14,Champions
CUST02537,32,43,3901.86,90.74093023255814,225,0.4186046511627907,10,5,4,4,13,Champions
CUST02538,469,4,226.53,56.6325,15,0.25,4,1,2,1,4,Lost Customers
CUST02539,295,8,598.69,74.83625,26,0.25,6,1,2,2,5,Lost Customers
CUST02540,36,152,17740.39,116.71309210526316,724,0.34868421052631576,10,5,5,5,15,Champions
CUST02541,64,121,6913.87,57.13942148760331,607,0.2809917355371901,10,4,5,5,14,Champions
CUST02542,47,21,5300.78,252.41809523809522,91,0.2857142857142857,8,4,3,4,11,Loyal Customers
CUST02543,115,5,451.64,90.328,21,0.0,4,2,2,2,6,Lost Customers
CUST02544,58,13,860.63,66.2023076923077,68,0.23076923076923078,5,4,3,2,9,Loyal Customers
CUST02545,132,4,309.37,77.3425,21,0.25,4,2,2,2,6,Lost Customers
CUST02546,79,12,1373.12,114.42666666666666,57,0.25,6,3,3,3,9,Loyal Customers
CUST02547,57,144,9117.8,63.31805555555555,747,0.2916666666666667,10,4,5,5,14,Champions
CUST02548,73,19,2094.88,110.25684210526316,113,0.21052631578947367,8,3,3,3,9,Loyal Customers
CUST02549,756,3,295.6,98.53333333333335,20,0.6666666666666666,2,1,1,1,3,Lost Customers
CUST02550,30,127,12910.18,101.65496062992126,620,0.29133858267716534,10,5,5,5,15,Champions
CUST02551,48,113,11795.73,104.38699115044247,538,0.2831858407079646,10,4,5,5,14,Champions
CUST02552,32,19,1595.5900000000001,83.97842105263159,96,0.3684210526315789,9,5,3,3,11,Loyal Customers
CUST02553,107,6,1048.8,174.79999999999998,37,0.3333333333333333,5,2,2,3,7,Lost Customers
CUST02554,83,1,591.78,591.78,7,0.0,1,3,1,2,6,Potential Loyalists
CUST02555,376,25,2615.87,104.6348,127,0.4,9,1,4,4,9,At Risk
CUST02556,56,23,2413.28,104.92521739130436,105,0.30434782608695654,7,4,3,3,10,Loyal Customers
CUST02557,243,2,104.73,52.365,12,0.5,2,1,1,1,3,Lost Customers
CUST02558,64,36,3519.92,97.77555555555556,184,0.25,10,4,4,4,12,Champions
CUST02559,236,10,786.05,78.60499999999999,46,0.4,6,1,2,2,5,Lost Customers
CUST02560,158,1,131.62,131.62,3,1.0,1,2,1,1,4,Lost Customers
CUST02561,37,25,2383.05,95.322,124,0.32,9,5,4,3,12,Champions
CUST02562,75,9,3509.48,389.9422222222222,29,0.3333333333333333,5,3,2,4,9,Potential Loyalists
CUST02563,247,2,208.42000000000002,104.21000000000001,11,0.0,2,1,1,1,3,Lost Customers
CUST02564,104,140,14128.08,100.91485714285714,723,0.2714285714285714,10,2,5,5,12,At Risk
CUST02565,80,3,764.96,254.98666666666668,18,0.3333333333333333,2,3,1,2,6,Potential Loyalists
CUST02566,87,8,874.18,109.2725,36,0.375,5,3,2,2,7,Potential Loyalists
CUST02567,118,7,607.98,86.85428571428572,30,0.5714285714285714,4,2,2,2,6,Lost Customers
CUST02568,432,11,1224.27,111.29727272727273,54,0.18181818181818182,7,1,3,3,7,Potential Loyalists
CUST02569,265,2,186.8,93.4,13,0.0,2,1,1,1,3,Lost Customers
CUST02570,26,83,9106.51,109.71698795180723,442,0.24096385542168675,10,5,5,5,15,Champions
CUST02571,305,9,1488.6599999999999,165.40666666666664,55,0.1111111111111111,5,1,2,3,6,Lost Customers
CUST02572,20,64,6028.61,94.19703125,335,0.34375,10,5,5,5,15,Champions
CUST02573,82,68,5875.26,86.40088235294118,334,0.11764705882352941,10,3,5,4,12,Loyal Customers
CUST02574,466,17,1343.26,79.01529411764706,74,0.23529411764705882,8,1,3,3,7,Potential Loyalists
CUST02575,38,122,13898.81,113.92467213114753,568,0.3114754098360656,10,5,5,5,15,Champions
CUST02576,80,2,185.11,92.555,11,1.0,2,3,1,1,5,Potential Loyalists
CUST02577,68,34,4286.09,126.0614705882353,180,0.4117647058823529,9,4,4,4,12,Champions
CUST02578,194,4,412.63,103.1575,25,0.25,3,2,2,2,6,Lost Customers
CUST02579,46,7,965.75,137.96428571428572,20,0.14285714285714285,4,4,2,2,8,Recent Customers
CUST02580,103,54,13619.94,252.22111111111113,273,0.46296296296296297,10,2,4,5,11,At Risk
CUST02581,44,52,5536.76,106.47615384615385,241,0.3076923076923077,9,4,4,4,12,Champions
CUST02582,229,5,245.99,49.198,24,0.0,3,1,2,1,4,Lost Customers
CUST02583,50,41,5922.46,144.450243902439,206,0.3170731707317073,9,4,4,4,12,Champions
CUST02584,28,4,260.7,65.175,11,0.0,2,5,2,1,8,Recent Customers
CUST02585,28,103,10543.62,102.36524271844661,567,0.3786407766990291,10,5,5,5,15,Champions
CUST02586,111,1,45.57,45.57,8,0.0,1,2,1,1,4,Lost Customers
CUST02587,60,51,5179.91,101.56686274509804,211,0.2549019607843137,10,4,4,4,12,Champions
CUST02588,65,1,25.8,25.8,5,1.0,1,4,1,1,6,Recent Customers
CUST02589,90,32,2866.75,89.5859375,173,0.21875,10,3,4,4,11,Loyal Customers
CUST02590,39,78,8536.52,109.4425641025641,398,0.3974358974358974,10,5,5,5,15,Champions
CUST02591,99,92,9705.5,105.4945652173913,483,0.29347826086956524,10,3,5,5,13,Loyal Customers
CUST02592,299,1,70.22,70.22,3,1.0,1,1,1,1,3,Lost Customers
CUST02593,50,27,3464.85,128.32777777777778,124,0.4074074074074074,8,4,4,4,12,Champions
CUST02594,78,20,1570.89,78.5445,91,0.55,8,3,3,3,9,Loyal Customers
CUST02595,287,15,1001.49,66.766,84,0.4,8,1,3,3,7,Potential Loyalists
